m1_notes_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_oem	InnoDB	7	0.05	2026-01-30 02:29:26	NULL
m1_oem_history	InnoDB	0	0.05	2026-01-30 02:29:27	NULL
m1_other	InnoDB	0	0.02	2026-01-30 02:29:27	NULL
m1_other_cost	InnoDB	0	0.05	2026-01-30 02:29:27	NULL
m1_other_cost_history	InnoDB	3	0.05	2026-01-30 02:29:27	NULL
m1_other_history	InnoDB	0	0.02	2026-01-30 02:29:27	NULL
m1_other_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_patient	InnoDB	0	0.03	2026-01-30 02:29:27	NULL
m1_patient_category	InnoDB	0	0.05	2026-01-30 02:29:27	NULL
m1_price_category	InnoDB	2	0.05	2026-01-30 02:29:27	NULL
m1_price_category_detail	InnoDB	0	0.02	2026-01-30 02:29:27	NULL
m1_price_category_history	InnoDB	0	0.05	2026-01-30 02:29:27	NULL
m1_production_activity	InnoDB	0	0.05	2026-01-30 02:29:28	NULL
m1_production_activity_detail	InnoDB	0	0.02	2026-01-30 02:29:28	NULL
m1_production_activity_detail_history	InnoDB	0	0.02	2026-01-30 02:29:28	NULL
m1_production_activity_getdata	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_production_activity_history	InnoDB	0	0.05	2026-01-30 02:29:28	NULL
m1_production_activity_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_production_category	InnoDB	2	0.05	2026-01-30 02:29:28	NULL
m1_production_category_history	InnoDB	2	0.05	2026-01-30 02:29:28	NULL
m1_production_category_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_production_route	InnoDB	0	0.05	2026-01-30 02:29:28	NULL
m1_production_route_detail	InnoDB	0	0.02	2026-01-30 02:29:28	NULL
m1_project	InnoDB	8	0.02	2026-01-30 02:29:28	NULL
m1_project_history	InnoDB	8	0.02	2026-01-30 02:29:29	NULL
m1_project_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_project_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_province	InnoDB	2	0.05	2026-01-30 02:29:29	NULL
m1_province_history	InnoDB	2	0.05	2026-01-30 02:29:29	NULL
m1_province_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_reference	InnoDB	0	0.05	2026-01-30 02:29:29	NULL
m1_region	InnoDB	0	0.05	2026-01-30 02:29:29	NULL
m1_region_history	InnoDB	0	0.05	2026-01-30 02:29:29	NULL
m1_room	InnoDB	0	0.05	2026-01-30 02:29:29	NULL
m1_room_history	InnoDB	0	0.05	2026-01-30 02:29:29	NULL
m1_salesman_category	InnoDB	0	0.05	2026-01-30 02:29:30	NULL
m1_salesman_category_history	InnoDB	0	0.05	2026-01-30 02:29:30	NULL
m1_salesman_category_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_salesman_commission	InnoDB	25	0.02	2026-01-30 02:29:30	NULL
m1_section	InnoDB	0	0.05	2026-01-30 02:29:30	NULL
m1_section_history	InnoDB	0	0.05	2026-01-30 02:29:30	NULL
m1_selling_point	InnoDB	0	0.03	2026-01-30 02:29:30	NULL
m1_selling_point_history	InnoDB	0	0.02	2026-01-30 02:29:30	NULL
m1_size	InnoDB	0	0.05	2026-01-30 02:29:31	NULL
m1_size_history	InnoDB	2	0.05	2026-01-30 02:29:31	NULL
m1_subclass	InnoDB	0	0.05	2026-01-30 02:29:31	NULL
m1_subclass_history	InnoDB	0	0.05	2026-01-30 02:29:31	NULL
m1_subdepartment	InnoDB	0	0.05	2026-01-30 02:29:31	NULL
m1_subdepartment_history	InnoDB	0	0.05	2026-01-30 02:29:31	NULL
m1_subdepartment_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_subdistrict	InnoDB	0	0.05	2026-01-30 02:29:31	NULL
m1_subdivisi_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_subdivision	InnoDB	2	0.05	2026-01-30 02:29:31	NULL
m1_subdivision_history	InnoDB	0	0.05	2026-01-30 02:29:32	NULL
m1_subdivision_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_supplier_category	InnoDB	0	0.05	2026-01-30 02:29:32	NULL
m1_supplier_category_history	InnoDB	0	0.05	2026-01-30 02:29:32	NULL
m1_tax	InnoDB	9	0.05	2026-01-30 02:29:32	NULL
m1_tax_history	InnoDB	4	0.05	2026-01-30 02:29:32	NULL
m1_tax_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_terms	InnoDB	5	0.03	2026-01-30 02:29:32	NULL
m1_terms_history	InnoDB	14	0.03	2026-01-30 02:29:32	NULL
m1_terms_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_terms_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_transaction_note	InnoDB	2	0.02	2026-01-30 02:29:33	NULL
m1_transaction_note_detail	InnoDB	0	0.02	2026-01-30 02:29:33	NULL
m1_transaction_note_detail_history	InnoDB	0	0.02	2026-01-30 02:29:33	NULL
m1_transaction_note_history	InnoDB	0	0.02	2026-01-30 02:29:33	NULL
m1_trm	InnoDB	0	0.05	2026-01-30 02:29:33	NULL
m1_type_sa	InnoDB	0	0.03	2026-01-30 02:29:33	NULL
m1_type_sa_history	InnoDB	0	0.05	2026-01-30 02:29:33	NULL
m1_type_sa_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_type_sa_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_unit	InnoDB	21	0.05	2026-01-30 02:29:33	NULL
m1_unit_history	InnoDB	0	0.05	2026-01-30 02:29:34	NULL
m1_unit_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_upline	InnoDB	0	0.05	2026-01-30 02:29:34	NULL
m1_vendor	InnoDB	2	0.05	2026-01-30 02:29:34	NULL
m1_vendor_history	InnoDB	0	0.05	2026-01-30 02:29:34	NULL
m1_village	InnoDB	0	0.05	2026-01-30 02:29:34	NULL
m1_warehouse	InnoDB	10	0.05	2026-01-30 02:29:34	NULL
m1_warehouse_history	InnoDB	0	0.05	2026-01-30 02:29:35	NULL
m1_warehouse_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m1_working_estimate	InnoDB	5	0.05	2026-01-30 02:29:35	NULL
m1_working_estimate_history	InnoDB	0	0.05	2026-01-30 02:29:35	NULL
m1_working_estimate_terkait	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2_accounting_period	InnoDB	27	0.02	2026-01-30 02:30:25	NULL
m2_aj	InnoDB	0	0.03	2026-01-30 02:30:26	NULL
m2_aj_detail	InnoDB	0	0.03	2026-01-30 02:30:26	NULL
m2_aj_detail_history	InnoDB	0	0.03	2026-01-30 02:30:26	NULL
m2_aj_getdata	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2_aj_history	InnoDB	0	0.03	2026-01-30 02:30:26	NULL
m2_aj_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2_bd	InnoDB	0	0.03	2026-01-30 02:30:26	NULL
m2_bd_detail	InnoDB	0	0.02	2026-01-30 02:30:26	NULL
m2_bd_detail_history	InnoDB	0	0.02	2026-01-30 02:30:26	NULL
m2_bd_getdata	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2_bd_history	InnoDB	0	0.03	2026-01-30 02:30:26	NULL
m2_bd_utama	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2_bd_v	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2_cb	InnoDB	7	0.03	2026-01-30 02:30:27	NULL
m2_cb_detail	InnoDB	10	0.02	2026-01-30 02:30:27	NULL
m2_cb_detail_history	InnoDB	16	0.02	2026-01-30 02:30:27	NULL
m2_cb_history	InnoDB	16	0.03	2026-01-30 02:30:27	NULL
m2_cb_pay	InnoDB	2	0.02	2026-01-30 02:30:27	NULL
m2_cb_pay_history	InnoDB	13	0.02	2026-01-30 02:30:28	NULL
m2_cb_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_cd	InnoDB	13	0.14	2026-01-30 02:30:28	NULL
m2_cd_detail	InnoDB	15	0.02	2026-01-30 02:30:28	NULL
m2_cd_detail_history	InnoDB	19	0.02	2026-01-30 02:30:28	NULL
m2_cd_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_cd_history	InnoDB	19	0.03	2026-01-30 02:30:29	NULL
m2_cd_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_cr	InnoDB	24	0.14	2026-01-30 02:30:29	NULL
m2_cr_detail	InnoDB	27	0.02	2026-01-30 02:30:30	NULL
m2_cr_detail_history	InnoDB	36	0.02	2026-01-30 02:30:30	NULL
m2_cr_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_cr_history	InnoDB	36	0.03	2026-01-30 02:30:30	NULL
m2_cr_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_cr_v_history	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_files	InnoDB	4	0.02	2026-01-30 02:30:31	NULL
m2_giro_list	InnoDB	25	0.09	2026-01-30 02:30:31	NULL
m2_giro_list_app	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_giro_list_cd	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_giro_list_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_gj	InnoDB	19	0.03	2026-01-30 02:30:31	NULL
m2_gj_detail	InnoDB	52	0.02	2026-01-30 02:30:32	NULL
m2_gj_detail_history	InnoDB	28	0.02	2026-01-30 02:30:32	NULL
m2_gj_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_gj_history	InnoDB	11	0.03	2026-01-30 02:30:33	NULL
m2_gj_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_jm	InnoDB	0	0.03	2026-01-30 02:30:33	NULL
m2_jm_detail	InnoDB	0	0.02	2026-01-30 02:30:33	NULL
m2_jm_detail_history	InnoDB	0	0.02	2026-01-30 02:30:33	NULL
m2_jm_history	InnoDB	0	0.03	2026-01-30 02:30:33	NULL
m2_notes	InnoDB	0	0.02	2026-01-30 02:30:33	NULL
m2_notes_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_pengajuan_dana	InnoDB	0	4.19	2026-01-30 02:30:33	NULL
m2_print	InnoDB	0	0.02	2026-01-30 02:30:40	NULL
m2_realization	InnoDB	1094	3.78	2026-01-30 02:30:40	NULL
m2_realization_branch	InnoDB	39	3.78	2026-01-30 02:31:00	NULL
m2_realization_cost_center	InnoDB	0	3.78	2026-01-30 02:31:09	NULL
m2_realization_division	InnoDB	0	3.78	2026-01-30 02:31:18	NULL
m2_realization_location	InnoDB	39	3.78	2026-01-30 02:31:26	NULL
m2_realization_project	InnoDB	75	3.78	2026-01-30 02:31:35	NULL
m2_realization_subdivision	InnoDB	0	3.78	2026-01-30 02:31:45	NULL
m2_rg	InnoDB	4	0.03	2026-01-30 02:31:54	NULL
m2_rg_detail	InnoDB	5	0.02	2026-01-30 02:31:56	NULL
m2_rg_detail_history	InnoDB	6	0.02	2026-01-30 02:31:56	NULL
m2_rg_detail_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rg_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rg_history	InnoDB	3	0.03	2026-01-30 02:31:56	NULL
m2_rg_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rg_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rgc	InnoDB	5	0.03	2026-01-30 02:31:54	NULL
m2_rgc_detail	InnoDB	6	0.02	2026-01-30 02:31:55	NULL
m2_rgc_detail_history	InnoDB	32	0.02	2026-01-30 02:31:55	NULL
m2_rgc_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rgc_history	InnoDB	29	0.03	2026-01-30 02:31:55	NULL
m2_rgc_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rgc_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rm	InnoDB	15	0.03	2026-01-30 02:31:56	NULL
m2_rm_detail	InnoDB	15	0.02	2026-01-30 02:31:56	NULL
m2_rm_detail_history	InnoDB	7	0.02	2026-01-30 02:31:57	NULL
m2_rm_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rm_history	InnoDB	7	0.03	2026-01-30 02:31:57	NULL
m2_rm_historyjson	InnoDB	0	0.02	2026-01-30 02:31:57	NULL
m2_rm_pay	InnoDB	6	0.02	2026-01-30 02:31:57	NULL
m2_rm_pay_history	InnoDB	4	0.02	2026-01-30 02:31:57	NULL
m2_rm_pay_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rm_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_rm_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sg_detail_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sg	InnoDB	5	0.03	2026-01-30 02:31:57	NULL
m2_sg_detail	InnoDB	8	0.02	2026-01-30 02:31:58	NULL
m2_sg_detail_history	InnoDB	2	0.02	2026-01-30 02:31:58	NULL
m2_sg_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sg_history	InnoDB	2	0.03	2026-01-30 02:31:58	NULL
m2_sg_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sg_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sgc	InnoDB	2	0.03	2026-01-30 02:31:57	NULL
m2_sgc_detail	InnoDB	2	0.02	2026-01-30 02:31:58	NULL
m2_sgc_detail_history	InnoDB	3	0.02	2026-01-30 02:31:58	NULL
m2_sgc_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sgc_history	InnoDB	3	0.03	2026-01-30 02:31:58	NULL
m2_sgc_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sgc_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sm	InnoDB	19	0.03	2026-01-30 02:31:58	NULL
m2_sm_detail	InnoDB	19	0.02	2026-01-30 02:31:59	NULL
m2_sm_detail_history	InnoDB	12	0.02	2026-01-30 02:31:59	NULL
m2_sm_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sm_history	InnoDB	12	0.03	2026-01-30 02:31:59	NULL
m2_sm_pay	InnoDB	5	0.02	2026-01-30 02:31:59	NULL
m2_sm_pay_history	InnoDB	3	0.02	2026-01-30 02:32:00	NULL
m2_sm_pay_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sm_terkait	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_sm_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2_template	InnoDB	0	0.02	2026-01-30 02:32:00	NULL
m2_transaction_journal	InnoDB	1214	2.13	2026-01-30 02:32:00	NULL
m2_transaction_journal_history	InnoDB	0	9.45	2026-01-30 02:32:20	NULL
m2_transaction_journal_voucher	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m2r_analisa_penyusutan	InnoDB	0	0.02	2026-01-30 02:29:35	NULL
m2r_anggaran	InnoDB	0	0.02	2026-01-30 02:29:35	NULL
m2r_ap_card	InnoDB	0	0.05	2026-01-30 02:29:35	NULL
m2r_ap_card_detail	InnoDB	0	0.05	2026-01-30 02:29:35	NULL
m2r_ap_voucher	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_ap_voucher_aging	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_ap_voucher_aging_detail	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_ap_voucher_detail	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_appostage_card	InnoDB	0	0.05	2026-01-30 02:29:35	NULL
m2r_appostage_voucher	InnoDB	0	0.05	2026-01-30 02:29:35	NULL
m2r_ar_card	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_ar_card_detail	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_ar_voucher	InnoDB	0	0.05	2026-01-30 02:29:37	NULL
m2r_ar_voucher_aging	InnoDB	0	0.05	2026-01-30 02:29:37	NULL
m2r_ar_voucher_aging_detail	InnoDB	0	0.05	2026-01-30 02:29:37	NULL
m2r_ar_voucher_detail	InnoDB	0	0.05	2026-01-30 02:29:37	NULL
m2r_arpostage_card	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_arpostage_voucher	InnoDB	0	0.05	2026-01-30 02:29:36	NULL
m2r_aruskas	InnoDB	0	0.02	2026-01-30 02:29:36	NULL
m2r_barang_dibawah_margin	InnoDB	0	0.02	2026-01-30 02:29:37	NULL
m2r_barcode	InnoDB	0	0.02	2026-01-30 02:29:37	NULL
m2r_batch_pertanggal	InnoDB	0	0.02	2026-01-30 02:29:37	NULL
m2r_bb_divisi	InnoDB	0	0.02	2026-01-30 02:29:37	NULL
m2r_bp_card	InnoDB	0	0.05	2026-01-30 02:29:37	NULL
m2r_bukubesar_akunlawan	InnoDB	0	0.02	2026-01-30 02:29:37	NULL
m2r_cekfifo	InnoDB	0	0.05	2026-01-30 02:29:38	NULL
m2r_customer_point	InnoDB	0	0.05	2026-01-30 02:29:38	NULL
m2r_general_ledger	InnoDB	0	0.05	2026-01-30 02:29:38	NULL
m2r_general_ledger_detail	InnoDB	0	0.05	2026-01-30 02:29:38	NULL
m2r_giro_voucher	InnoDB	0	0.09	2026-01-30 02:29:38	NULL
m2r_giro_voucher_aging	InnoDB	0	0.09	2026-01-30 02:29:38	NULL
m2r_hpp_produksi	InnoDB	0	0.02	2026-01-30 02:30:20	NULL
m2r_hppglobalkl	InnoDB	36	0.02	2026-01-30 02:29:38	NULL
m2r_hppglobalms	InnoDB	86	0.02	2026-01-30 02:29:39	NULL
m2r_hppglobalsa	InnoDB	1063	0.13	2026-01-30 02:29:40	NULL
m2r_hppglobalsk	InnoDB	1077	0.13	2026-01-30 02:29:51	NULL
m2r_hppgudangsa	InnoDB	285	0.05	2026-01-30 02:30:02	NULL
m2r_hppgudangsa_jml	InnoDB	586	0.08	2026-01-30 02:30:05	NULL
m2r_hppgudangsk	InnoDB	288	0.05	2026-01-30 02:30:11	NULL
m2r_hppgudangsk_jml	InnoDB	594	0.08	2026-01-30 02:30:14	NULL
m2r_inventory_aging	InnoDB	0	0.05	2026-01-30 02:30:20	NULL
m2r_ip_card	InnoDB	0	0.05	2026-01-30 02:30:20	NULL
m2r_ip_list	InnoDB	0	0.05	2026-01-30 02:30:20	NULL
m2r_ip_voucher	InnoDB	0	0.05	2026-01-30 02:30:20	NULL
m2r_item_stock_global	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_item_stock_out	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_kartu_stok	InnoDB	0	0.05	2026-01-30 02:30:21	NULL
m2r_kasbank_harian	InnoDB	0	0.05	2026-01-30 02:30:21	NULL
m2r_komisi_abd	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_komisi_limo	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_laba_pertahun	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_laporan_harian	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_laporan_penjualan	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_lr_invoice_detail	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_lr_invoice_global	InnoDB	0	0.02	2026-01-30 02:30:21	NULL
m2r_lr_per_hari	InnoDB	0	0.02	2026-01-30 02:30:22	NULL
m2r_mutasi_keuangan	InnoDB	0	0.02	2026-01-30 02:30:22	NULL
m2r_mutasi_stok	InnoDB	0	0.05	2026-01-30 02:30:22	NULL
m2r_mutasi_stok_batch	InnoDB	0	0.05	2026-01-30 02:30:22	NULL
m2r_mutasi_stok_custom	InnoDB	17	0.02	2026-01-30 02:30:22	NULL
m2r_mutasi_stok_detail	InnoDB	0	0.05	2026-01-30 02:30:22	NULL
m2r_mutasi_stok_rekap	InnoDB	0	0.02	2026-01-30 02:30:22	NULL
m2r_mutasi_stok_sumber	InnoDB	0	0.05	2026-01-30 02:30:22	NULL
m2r_neraca_mutasi	InnoDB	0	0.02	2026-01-30 02:30:22	NULL
m2r_neraca_mutasi_detail	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_omzet_tagihan	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_penjualan	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_penjualan_barang_pertgl	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_penjualan_per4bulan	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_penjualan_perhari_1	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_penjualan_perhari_2	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_perhitungan_insentive	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_perincian_biaya	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_persediaan	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_persediaan_detail	InnoDB	0	0.05	2026-01-30 02:30:23	NULL
m2r_posisi_keuangan	InnoDB	0	0.02	2026-01-30 02:30:23	NULL
m2r_posisi_keuangan_detail	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_posisi_keuangan_pertahun	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_posisi_keuangan_t	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_posisi_keuangan_t_detail	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_posisi_keuangan_tahun	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_produksi_vs_penjualan	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_rekap_barang_konsinyasi	InnoDB	0	0.05	2026-01-30 02:30:24	NULL
m2r_saldoawal_hutang	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_salesman_point	InnoDB	0	0.05	2026-01-30 02:30:24	NULL
m2r_stok	InnoDB	0	0.02	2026-01-30 02:30:24	NULL
m2r_stok_coverday	InnoDB	0	0.02	2026-01-30 02:30:25	NULL
m2r_stok_covermonth	InnoDB	0	0.02	2026-01-30 02:30:25	NULL
m2r_stok_coverweek	InnoDB	0	0.02	2026-01-30 02:30:25	NULL
m2r_stok_gagal_upload	InnoDB	6	0.02	2026-01-30 02:30:25	NULL
m2r_stok_opname	InnoDB	0	0.02	2026-01-30 02:30:25	NULL
m2r_top_10_best_seller_per_store	InnoDB	0	0.02	2026-01-30 02:30:25	NULL
m2r_umpembelian_card	InnoDB	0	0.05	2026-01-30 02:30:25	NULL
m2r_umpembelian_voucher	InnoDB	0	0.05	2026-01-30 02:30:25	NULL
m2r_umpenjualan_card	InnoDB	0	0.05	2026-01-30 02:30:25	NULL
m2r_umpenjualan_voucher	InnoDB	0	0.05	2026-01-30 02:30:25	NULL
m2s_cashbank	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m2s_giro	NULL	NULL	NULL	2026-01-30 02:35:28	NULL
m3_dc	InnoDB	0	0.06	2026-01-30 02:32:34	NULL
m3_dc_check	InnoDB	0	0.03	2026-01-30 02:32:35	NULL
m3_dc_check_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m3_dc_check_history	InnoDB	0	0.03	2026-01-30 02:32:35	NULL
m3_dc_detail	InnoDB	0	0.03	2026-01-30 02:32:35	NULL
m3_dc_detail_history	InnoDB	0	0.03	2026-01-30 02:32:35	NULL
m3_dc_getdata	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m3_dc_history	InnoDB	0	0.06	2026-01-30 02:32:35	NULL
m3_dc_v	NULL	NULL	NULL	2026-01-30 02:35:29	NULL
m3_files	InnoDB	0	0.02	2026-01-30 02:32:35	NULL
m3_files_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_ib	InnoDB	9	0.13	2026-01-30 02:32:35	NULL
m3_ib_detail	InnoDB	513	0.19	2026-01-30 02:32:36	NULL
m3_ib_detail_history	InnoDB	10	0.06	2026-01-30 02:32:41	NULL
m3_ib_getdata	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_ib_history	InnoDB	8	0.13	2026-01-30 02:32:42	NULL
m3_ib_terkait	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_ib_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_mr	InnoDB	9	0.06	2026-01-30 02:32:42	NULL
m3_mr_detail	InnoDB	16	0.16	2026-01-30 02:32:42	NULL
m3_mr_detail_cd	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_mr_detail_history	InnoDB	12	0.16	2026-01-30 02:32:43	NULL
m3_mr_detail_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_mr_getdata	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_mr_history	InnoDB	8	0.06	2026-01-30 02:32:43	NULL
m3_mr_terkait	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_mr_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_notes	InnoDB	0	0.02	2026-01-30 02:32:43	NULL
m3_notes_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_pa	InnoDB	4	0.13	2026-01-30 02:32:43	NULL
m3_pa_detail	InnoDB	15	0.06	2026-01-30 02:32:44	NULL
m3_pa_detail_history	InnoDB	0	0.06	2026-01-30 02:32:44	NULL
m3_pa_getdata	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_pa_history	InnoDB	0	0.13	2026-01-30 02:32:44	NULL
m3_pa_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_rf	InnoDB	0	0.06	2026-01-30 02:32:44	NULL
m3_rf_detail	InnoDB	0	0.16	2026-01-30 02:32:45	NULL
m3_rf_detail_history	InnoDB	0	0.16	2026-01-30 02:32:45	NULL
m3_rf_history	InnoDB	0	0.06	2026-01-30 02:32:45	NULL
m3_rs	InnoDB	8	0.13	2026-01-30 02:32:45	NULL
m3_rs_detail	InnoDB	18	0.06	2026-01-30 02:32:46	NULL
m3_rs_detail_history	InnoDB	2	0.06	2026-01-30 02:32:46	NULL
m3_rs_getdata	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_rs_history	InnoDB	2	0.13	2026-01-30 02:32:46	NULL
m3_rs_terkait	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_rs_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_rw	InnoDB	0	0.06	2026-01-30 02:32:47	NULL
m3_rw_history	InnoDB	0	0.06	2026-01-30 02:32:47	NULL
m3_sa	InnoDB	18	0.13	2026-01-30 02:32:47	NULL
m3_sa_detail	InnoDB	29	0.06	2026-01-30 02:32:47	NULL
m3_sa_detail_history	InnoDB	13	0.06	2026-01-30 02:32:48	NULL
m3_sa_getdata	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_sa_history	InnoDB	13	0.13	2026-01-30 02:32:48	NULL
m3_sa_terkait	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_sa_v	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_sp	InnoDB	26	0.13	2026-01-30 02:32:48	NULL
m3_sp_cd	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_sp_detail	InnoDB	424	0.17	2026-01-30 02:32:49	NULL
m3_sp_detail_cd	NULL	NULL	NULL	2026-01-30 02:35:30	NULL
m3_sp_detail_history	InnoDB	394	0.17	2026-01-30 02:32:54	NULL
