m_10_sc_detail	idscdetail
m_10_service_provider	spid,spkode
m_10_shift	shkode
m_10_ss	ssid
m_10_ss_detail	idssdetail
m_10_termination_type	jpkode
m_10_tq	tqid
m_10_wt	wtid
m_10_wtdetail	idwtdetail
m_11_ak	akid,akisclose
m_11_ak_detail	idakdetail,isclose
m_11_ilo	iloid,iloisclose
m_11_isk	iskid,iskisclose
m_11_kj	kjid,kjisclose
m_11_kj_history	kjidhistory,kjisclose
m_11_km	kmid,kmisclose
m_11_km_history	kmidhistory,kmisclose
m_11_kw	kwid,kwisclose
m_11_kw_detail	idkwdetail,isclose
m_11_kw_pay	idkwcarabayar,isclose
m_11_lb	lbid,lbisclose
m_11_lb_detail	idlbdetail,isclose
m_11_lb_hasil	idlbhasil
m_11_lu	luid,luisclose
m_11_lu_detail	idludetail,isclose
m_11_lu_detail_history	idhistorydetail,isclose
m_11_lu_history	luidhistory,luisclose
m_11_pb	pvid,pvisclose
m_11_pb_	pbid,pbisclose
m_11_pb_detail	idpvdetail,isclose
m_11_pb_pay	idpbcarabayar,isclose
m_11_pt	ptid,ptisclose
m_11_rk	rkid,rkisclose
m_11_rk_pay	idrkcarabayar,isclose
m_11_rm	rmid,rmisclose
m_11_ro	roid,roisclose
m_11_ro_detail	idrodetail,isclose
m_11_sk	skid,skisclose
m_11_ud	udid,udisclose
m_12_ai	aiid
m_12_ai_additional	idadditional
m_12_ai_detail	idaidetail
m_12_area	akode
m_12_area_category	ackode
m_12_area_category_history	acidhistory
m_12_area_history	aidhistory
m_12_bi	biid
m_12_bi_bonus	idbonus
m_12_bi_bonus_history	idhistorybonus
m_12_bi_detail	idbidetail
m_12_bi_detail_history	idhistorydetail
m_12_bi_history	biidhistory
m_12_cpa	cpaid
m_12_cpa_detail	idcpadetail
m_12_cpa_detail_history	idhistorydetail
m_12_cpa_history	cpaidhistory
m_12_di	diid
m_12_di_detail	iddidetail
m_12_di_detail_history	idhistorydetail
m_12_di_history	diidhistory
m_12_lp	lpid,lpisclose
