m6_bom	12	0.03	non_empty
m6_bom_in	12	0.02	non_empty
m0_role	13	0.02	non_empty
m2_cb_pay_history	13	0.02	non_empty
m2_cd	13	0.14	non_empty
m3_sa_detail_history	13	0.06	non_empty
m3_sa_history	13	0.13	non_empty
m5_as_pay_history	13	0.03	non_empty
m0_group_rq	14	0.08	non_empty
m1_coa_history	14	0.17	non_empty
m1_terms_history	14	0.03	non_empty
m4_rq_history	14	0.09	non_empty
m5_dr	14	0.16	non_empty
m6_mrs	14	0.03	non_empty
m7_da_detail	14	0.02	non_empty
m0_module	15	0.02	non_empty
m0_status	15	0.02	non_empty
m2_cd_detail	15	0.02	non_empty
m2_rm	15	0.03	non_empty
m2_rm_detail	15	0.02	non_empty
m3_pa_detail	15	0.06	non_empty
m6_pdr_out	15	0.02	non_empty
m2_cb_detail_history	16	0.02	non_empty
m2_cb_history	16	0.03	non_empty
m3_mr_detail	16	0.16	non_empty
m3_ts_history	16	0.13	non_empty
m6_wo	16	0.03	non_empty
m6_wo_in	16	0.03	non_empty
m0_barcode_next	17	0.03	non_empty
m2r_mutasi_stok_custom	17	0.02	non_empty
m4_rq	17	0.09	non_empty
m5_ip	17	0.06	non_empty
m7_asset_category_tax	17	0.05	non_empty
m3_rs_detail	18	0.06	non_empty
m3_sa	18	0.13	non_empty
m5_as	18	0.06	non_empty
m5_ip_history	18	0.06	non_empty
m5_ip_pay_history	18	0.03	non_empty
m5_sr	18	0.06	non_empty
m8_content_chart	18	0.02	non_empty
m0_userlog_category	19	0.02	non_empty
m0_validitas_data_category	19	0.02	non_empty
m2_cd_detail_history	19	0.02	non_empty
m2_cd_history	19	0.03	non_empty
m2_gj	19	0.03	non_empty
m2_sm	19	0.03	non_empty
m2_sm_detail	19	0.02	non_empty
m4_pie_detail	19	0.03	non_empty
m5_ip_pay	19	0.03	non_empty
m5_pl_detail	19	0.13	non_empty
m5_pv_history	19	0.25	non_empty
m5_sr_detail	19	0.06	non_empty
m6_mrs_history	19	0.03	non_empty
m0_userlogin	20	0.02	non_empty
m4_prt	20	0.06	non_empty
m4_vpp_pay	20	0.03	non_empty
m5_pi	20	0.06	non_empty
m5_si_pay_history	20	0.03	non_empty
m1_unit	21	0.05	non_empty
m4_vpp	21	0.31	non_empty
m5_as_pay	21	0.03	non_empty
m5_ic	21	0.31	non_empty
m5_pl_pack	21	0.02	non_empty
m0_setting_grup	22	0.02	non_empty
m3_sp_history	22	0.13	non_empty
m4_prt_detail	22	0.06	non_empty
m4_ri_pay	22	0.03	non_empty
m5_pv	22	0.13	non_empty
m6_mrs_out	22	0.02	non_empty
m6_pd	22	0.03	non_empty
m6_pd_in	22	0.03	non_empty
m8_indicator	22	0.02	non_empty
m1_contact	23	0.17	non_empty
m5_dr_detail	23	0.06	non_empty
m0_role_custom	24	0.03	non_empty
m1_division	24	0.05	non_empty
m2_cr	24	0.14	non_empty
m3_ts	24	0.13	non_empty
m6_wo_out	24	0.02	non_empty
m1_salesman_commission	25	0.02	non_empty
m2_giro_list	25	0.09	non_empty
m4_vpp_pay_history	25	0.03	non_empty
m0_user	26	0.08	non_empty
m1_item_location_warehouse_history	26	0.05	non_empty
m3_sp	26	0.13	non_empty
m3_ts_detail_history	26	0.06	non_empty
m4_rq_detail_history	26	0.03	non_empty
m6_itembom_out	26	0.02	non_empty
m_12_pos_category_setting	26	0.02	non_empty
m_12_pos_setting	26	0.02	non_empty
userpermissions	26	0.02	non_empty
users	26	0.02	non_empty
m2_accounting_period	27	0.02	non_empty
m2_cr_detail	27	0.02	non_empty
m6_bom_out	27	0.02	non_empty
m2_gj_detail_history	28	0.02	non_empty
m3_sp_progress	28	0.13	non_empty
m5_pi_history	28	0.06	non_empty
m6_wo_history	28	0.03	non_empty
m6_wo_in_history	28	0.03	non_empty
m2_rgc_history	29	0.03	non_empty
m3_sa_detail	29	0.06	non_empty
m4_ri_pay_history	29	0.03	non_empty
m0_user_role	30	0.02	non_empty
m0_user_role_s	30	0.02	non_empty
m4_vp_pay_history	30	0.03	non_empty
m5_do_history	30	0.16	non_empty
m6_mrs_out_history	30	0.02	non_empty
m6_wo_out_history	30	0.02	non_empty
m4_vpp_history	31	0.31	non_empty
m6_pd_bom	31	0.02	non_empty
m0_permissions_custom	32	0.02	non_empty
m1_currency_history	32	0.05	non_empty
m2_rgc_detail_history	32	0.02	non_empty
m4_ap	33	0.06	non_empty
m5_sq_history	33	0.06	non_empty
m5_pi_detail	34	0.06	non_empty
m6_pd_history	34	0.03	non_empty
m6_pd_in_history	34	0.03	non_empty
m2_cr_detail_history	36	0.02	non_empty
m2_cr_history	36	0.03	non_empty
m2r_hppglobalkl	36	0.02	non_empty
m4_vp_history	36	0.25	non_empty
m3_ts_detail	38	0.06	non_empty
m4_ap_pay	38	0.03	non_empty
m4_vp	38	0.25	non_empty
m4_vp_pay	38	0.03	non_empty
m5_pi_detail_history	38	0.06	non_empty
m2_realization_branch	39	3.78	non_empty
m2_realization_location	39	3.78	non_empty
m4_ap_history	39	0.06	non_empty
m5_do	39	0.16	non_empty
m5_si_pay	39	0.03	non_empty
0_po	41	0.02	non_empty
m1_contact_history	41	0.20	non_empty
m4_ap_pay_history	41	0.03	non_empty
m0_labarugi	42	0.02	non_empty
m8_content_copy1	42	0.02	non_empty
m6_bom_history	43	0.03	non_empty
m6_bom_in_history	43	0.02	non_empty
m6_pd_out	43	0.03	non_empty
m0_import_target	44	0.02	non_empty
m5_sq	44	0.28	non_empty
m4_rq_detail	45	0.03	non_empty
m5_so_history	45	0.09	non_empty
m6_pdr_history	45	0.03	non_empty
m6_pdr_in_history	45	0.03	non_empty
m1_item_booking	48	0.02	non_empty
m4_vpp_detail	48	0.03	non_empty
m0_hapusdata	49	0.02	non_empty
m5_sq_detail_history	49	0.16	non_empty
0_coacustomer	51	0.02	non_empty
m5_do_detail_history	51	0.09	non_empty
m5_pv_detail_history	51	0.03	non_empty
0_stokapril2018	52	0.02	non_empty
m2_gj_detail	52	0.02	non_empty
m5_ic_history	52	0.34	non_empty
m5_so	54	0.09	non_empty
m6_pd_out_history	58	0.02	non_empty
m4_ri_history	61	0.11	non_empty
m4_ri	63	0.11	non_empty
m5_do_detail	63	0.09	non_empty
m5_so_detail_history	63	0.16	non_empty
m4_vpp_detail_history	67	0.03	non_empty
m5_ic_detail	67	0.03	non_empty
m0_search_packet	68	0.02	non_empty
m5_sq_detail	68	0.16	non_empty
m6_pdr_out_history	69	0.05	non_empty
0_coasupplier	70	0.02	non_empty
m8_content	72	0.02	non_empty
m5_si_detail_history	73	0.11	non_empty
m2_realization_project	75	3.78	non_empty
m4_pr_history	76	0.09	non_empty
m5_pv_detail	76	0.03	non_empty
m0_statistic	77	0.02	non_empty
m0_report_temp	78	0.02	non_empty
m4_pr	80	0.33	non_empty
m5_si	81	0.09	non_empty
m5_si_history	83	0.14	non_empty
m1_item_booking_po	86	0.02	non_empty
m2r_hppglobalms	86	0.02	non_empty
0_po_1	87	0.02	non_empty
0_so	93	0.02	non_empty
m0_table_relation	93	0.02	non_empty
m5_so_detail	94	0.17	non_empty
m4_grn	96	0.20	non_empty
m4_vp_detail	97	0.06	non_empty
m4_pr_detail_history	100	0.20	non_empty
m1_no_serial_out	101	0.06	non_empty
0_coasupplier_copy	106	0.02	non_empty
m8_content_role	108	0.02	non_empty
m5_si_detail	109	0.13	non_empty
m1_no_batch_transaction_history	113	0.05	non_empty
m4_ri_detail	113	0.11	non_empty
m4_po_history	114	0.13	non_empty
m4_vp_detail_history	115	0.08	non_empty
m4_grn_history	118	0.22	non_empty
m1_no_batch_out	120	0.06	non_empty
m6_bom_out_history	123	0.06	non_empty
m4_ri_detail_history	125	0.13	non_empty
m4_pr_detail	132	0.22	non_empty
m0_nomor	137	0.05	non_empty
m5_ic_detail_history	139	0.08	non_empty
m0_dashboardmail	140	0.02	non_empty
m4_po	146	0.14	non_empty
m1_item_history	150	0.39	non_empty
m1_no_batch_in	153	0.09	non_empty
m4_po_detail_history	159	0.19	non_empty
m4_grn_detail_history	163	0.14	non_empty
m0_language_detail	165	0.02	non_empty
m4_grn_detail	169	0.14	non_empty
m1_item_stock_warehouse	194	0.02	non_empty
m1_item_transaction_history	207	17.05	non_empty
m1_cogs_fifo_out	208	0.11	non_empty
m0_usergrupmenu	209	0.03	non_empty
0_ap	217	0.06	non_empty
m0_nomor_next	234	0.09	non_empty
m4_po_detail	243	0.22	non_empty
m1_coa_copy1	246	0.28	non_empty
m0_msmq_cogs	253	0.05	non_empty
m0_setting_lang	269	0.05	non_empty
m2r_hppgudangsa	285	0.05	non_empty
m2r_hppgudangsk	288	0.05	non_empty
0_ar	328	0.08	non_empty
m0_menu_s	338	0.08	non_empty
m0_msmq_journal	371	0.06	non_empty
0_updatesupplier	387	0.06	non_empty
m3_sp_detail_history	394	0.17	non_empty
m0_menu_s_copy1	400	0.09	non_empty
m1_coa	409	0.34	non_empty
0_so_1	415	0.11	non_empty
0_so_update	415	0.09	non_empty
0_updatebarangjuni	415	0.06	non_empty
m0_menu_lang	423	0.08	non_empty
m3_sp_detail	424	0.17	non_empty
m3_sp_detail_progress	426	0.17	non_empty
dateasset	436	0.05	non_empty
m1_no_serial_transaction_history	458	0.13	non_empty
m3_ib_detail	513	0.19	non_empty
0_customer	537	0.09	non_empty
m0_menu_s_lang	546	0.08	non_empty
m2r_hppgudangsa_jml	586	0.08	non_empty
m2r_hppgudangsk_jml	594	0.08	non_empty
m1_no_serial_in	613	0.17	non_empty
m1_no_batch_transaction	713	0.17	non_empty
m1_item_transaction	730	17.38	non_empty
m0_hppaverage	747	0.22	non_empty
m1_no_serial_transaction	825	0.19	non_empty
m0_menu	843	0.19	non_empty
m0_msmq	1009	1.52	non_empty
m0_setting_s	1017	0.17	non_empty
m0_setting	1023	0.17	non_empty
m2r_hppglobalsa	1063	0.13	non_empty
m0_report_copy	1069	2.52	non_empty
m2r_hppglobalsk	1077	0.13	non_empty
m2_realization	1094	3.78	non_empty
m_12_pos_item	1094	0.23	non_empty
m0_role_report	1163	0.19	non_empty
m0_report	1192	1.52	non_empty
m2_transaction_journal	1214	2.13	non_empty
0_saldoawal	1284	0.14	non_empty
m0_report_lang	1295	0.17	non_empty
m0_sentence_translate	1359	0.11	non_empty
m0_translate	1370	0.09	non_empty
m0_role_menu_s	1618	0.20	non_empty
m0_role_menu_s_copy1	1758	0.22	non_empty
m0_role_report_s	1860	0.23	non_empty
m0_sentence_stranslate_copy1	1948	0.14	non_empty
0_stokmaret2018	1949	0.14	non_empty
0_stokjanuari2018	2047	0.16	non_empty
0_stokfebruari2018	2153	0.16	non_empty
m0_role_menu	2172	0.27	non_empty
m1_item	2279	3.84	non_empty
m1_cogs_fifo_in	2622	0.83	non_empty
0_hppglobal	2698	0.17	non_empty
m0_userlog	2972	0.39	non_empty
m0_sentence_stranslate	3034	0.19	non_empty
m0_sentence	3060	0.19	non_empty
m0_report_filter_copy1	3076	1.52	non_empty
m0_sentence_s_copy1	3265	0.19	non_empty
m0_report_filter	3270	1.52	non_empty
m0_sentence_s	3320	0.19	non_empty
0_coabarang	3393	0.41	non_empty
0_updatehpp	4030	0.23	non_empty
0_barangbaru	4232	0.52	non_empty
m0_hitungulang_log	7655	1.52	non_empty
