m2r_produksi_vs_penjualan		0	0	0
m2r_rekap_barang_konsinyasi		2	0	0
m2r_saldoawal_hutang		0	0	0
m2r_salesman_point		2	0	0
m2r_stok		0	0	0
m2r_stok_coverday		0	0	0
m2r_stok_covermonth		0	0	0
m2r_stok_coverweek		0	0	0
m2r_stok_gagal_upload		0	0	0
m2r_stok_opname		0	0	0
m2r_top_10_best_seller_per_store		0	0	0
m2r_umpembelian_card		2	0	0
m2r_umpembelian_voucher		2	0	0
m2r_umpenjualan_card		2	0	0
m2r_umpenjualan_voucher		2	0	0
m3_dc	dcid,dcisclose	1	0	0
m3_dc_check	iddccheck,isclose	0	0	0
m3_dc_check_history	iddccheckhistory,isclose	0	0	0
m3_dc_detail	iddcdetail,isclose	0	0	0
m3_dc_detail_history	iddcdetailhistory,isclose	0	0	0
m3_dc_history	dcidhistory,dcisclose	1	0	0
m3_files	fsumber,fidtransaksi,fnamafile	0	0	0
m3_ib	ibid,ibisclose	3	0	0
m3_ib_detail	idibdetail,isclose	1	0	0
m3_ib_detail_history	idhistorydetail,isclose	1	0	0
m3_ib_history	ibidhistory,ibisclose	3	0	0
m3_mr	mrid,mrisclose	1	0	0
m3_mr_detail	idmrdetail,isclose	4	0	0
m3_mr_detail_history	idhistorydetail,isclose	4	0	0
m3_mr_history	mridhistory,mrisclose	1	0	0
m3_notes	nid	0	0	0
m3_pa	paid,paisclose	3	0	0
m3_pa_detail	idpadetail,isclose	1	0	0
m3_pa_detail_history	idhistorydetail,isclose	1	0	0
m3_pa_history	paidhistory,paisclose	3	0	0
m3_rf	rfid,rfisclose	1	0	0
m3_rf_detail	idrfdetail,isclose	4	0	0
m3_rf_detail_history	idhistorydetail,isclose	4	0	0
m3_rf_history	rfidhistory,rfisclose	1	0	0
m3_rs	rsid,rsisclose	3	0	0
m3_rs_detail	idrsdetail,isclose	1	0	0
m3_rs_detail_history	idhistorydetail,isclose	1	0	0
m3_rs_history	rsidhistory,rsisclose	3	0	0
m3_rw	rwid,rwisclose	1	0	0
m3_rw_history	rwidhistory,rwisclose	1	0	0
m3_sa	said,saisclose	3	0	0
m3_sa_detail	idsadetail,isclose	1	0	0
m3_sa_detail_history	idhistorydetail,isclose	1	0	0
m3_sa_history	saidhistory,saisclose	3	0	0
m3_sp	spid,spisclose	3	0	0
m3_sp_detail	idspdetail,isclose	1	0	0
m3_sp_detail_history	idhistorydetail,isclose	1	0	0
m3_sp_detail_progress	idprogressdetail,isclose	1	0	0
m3_sp_history	spidhistory,spisclose	3	0	0
m3_sp_progress	spidprogress,spisclose	3	0	0
m3_ts	tsid,tsisclose	3	0	0
m3_ts_detail	idtsdetail,isclose	1	0	0
m3_ts_detail_history	idhistorydetail,isclose	1	0	0
m3_ts_history	tsidhistory,tsisclose	3	0	0
m4_ap	apid,apisclose	1	0	0
m4_ap_history	apidhistory,apisclose	1	0	0
m4_ap_pay	idapcarabayar,isclose	0	0	0
m4_ap_pay_history	idhistorycarabayar,isclose	0	0	0
m4_bs	bsid,bsisclose	1	0	0
m4_bs_detail	idbsdetail	0	0	0
m4_bs_detail_history	idhistorydetail	0	0	0
m4_bs_history	bsidhistory,bsisclose	1	0	0
m4_cs	csid,csisclose	2	0	0
m4_cs_detail	idcsdetail,isclose	0	0	0
m4_dnr	dnrid,dnrisclose	1	0	0
m4_dnr_detail	iddnrdetail,isclose	1	0	0
m4_dnr_detail_history	idhistorydetail,isclose	1	0	0
m4_dnr_history	dnridhistory,dnrisclose	1	0	0
m4_files	fsumber,fidtransaksi,fnamafile	0	0	0
m4_grn	grnid,grnisclose	4	0	0
m4_grn_cost	idgrncost	0	0	0
m4_grn_cost_history	idhistorycost	0	0	0
m4_grn_detail	idgrndetail,isclose	1	0	0
m4_grn_detail_history	idhistorydetail,isclose	1	0	0
