0_so_update	kurs	double	double	415	medium	avg
0_so_update	harga	double	double	415	medium	avg
0_so_update	pajak	double	double	415	medium	avg
m1_coa	cid	bigint	bigint	409	medium	sum,count,avg
m1_coa	ctipe	int	int unsigned	409	medium	sum,count,avg
m1_coa	ckategori	int	int	409	medium	sum,count,avg
m1_coa	curutan	int	int unsigned	409	medium	sum,count,avg
m1_coa	clevel	int	int unsigned	409	medium	sum,count,avg
m1_coa	cinputuser	bigint	bigint unsigned	409	medium	sum,count,avg
m1_coa	cmodifikasiuser	bigint	bigint unsigned	409	medium	sum,count,avg
m1_coa	ccustomint1	int	int	409	medium	sum,count,avg
m1_coa	ccustomint2	int	int	409	medium	sum,count,avg
m1_coa	ccustomint3	int	int	409	medium	sum,count,avg
m1_coa	ccustomint4	int	int	409	medium	sum,count,avg
m1_coa	ccustomint5	int	int	409	medium	sum,count,avg
m1_coa	ccustomint6	int	int	409	medium	sum,count,avg
m1_coa	ccustomint7	int	int	409	medium	sum,count,avg
m1_coa	ccustomint8	int	int	409	medium	sum,count,avg
m1_coa	ccustomint9	int	int	409	medium	sum,count,avg
m1_coa	ccustomint10	int	int	409	medium	sum,count,avg
m1_coa	ccustomdbl1	double	double	409	medium	avg
m1_coa	ccustomdbl2	double	double	409	medium	avg
m1_coa	ccustomdbl3	double	double	409	medium	avg
m1_coa	ccustomdbl4	double	double	409	medium	avg
m1_coa	ccustomdbl5	double	double	409	medium	avg
m1_coa	ccustomdbl6	double	double	409	medium	avg
m1_coa	ccustomdbl7	double	double	409	medium	avg
m1_coa	ccustomdbl8	double	double	409	medium	avg
m1_coa	ccustomdbl9	double	double	409	medium	avg
m1_coa	ccustomdbl10	double	double	409	medium	avg
m0_menu_s_copy1	mnmoduleid	bigint	bigint	400	medium	sum,count,avg
m0_menu_s_copy1	mnid	bigint	bigint	400	medium	sum,count,avg
m0_menu_s_copy1	mnurutan	bigint	bigint	400	medium	sum,count,avg
m0_menu_s_copy1	mnidtransaksi	bigint	bigint	400	medium	sum,count,avg
m3_sp_detail_history	idhistorydetail	int	int	394	medium	sum,count,avg
m3_sp_detail_history	idhistory	int	int	394	medium	sum,count,avg
m3_sp_detail_history	idspdetail	bigint	bigint	394	medium	sum,count,avg
m3_sp_detail_history	idsp	bigint	bigint	394	medium	sum,count,avg
m3_sp_detail_history	idbarang	bigint	bigint	394	medium	sum,count,avg
m3_sp_detail_history	jmlsistem	double	double	394	medium	avg
m3_sp_detail_history	jmlfisik	double	double	394	medium	avg
m3_sp_detail_history	jmlbagus	double	double	394	medium	avg
m3_sp_detail_history	jmlrusak	double	double	394	medium	avg
