m2r_arpostage_voucher	m2r	0	0	18	1
m2r_general_ledger	m2r	0	0	18	0
m2r_ip_voucher	m2r	0	0	18	1
m2r_mutasi_stok	m2r	0	0	18	0
m2r_mutasi_stok_detail	m2r	0	0	18	0
m2r_umpembelian_voucher	m2r	0	0	18	1
m2r_umpenjualan_voucher	m2r	0	0	18	1
m2r_bb_divisi	m2r	0	0	17	0
m2r_neraca_mutasi	m2r	0	0	17	0
m2r_neraca_mutasi_detail	m2r	0	0	17	0
m2r_stok_covermonth	m2r	0	0	17	0
m2r_lr_invoice_detail	m2r	0	0	16	1
m2r_batch_pertanggal	m2r	0	0	15	0
m2r_persediaan	m2r	0	0	15	0
m2r_barang_dibawah_margin	m2r	0	0	14	0
m2r_lr_invoice_global	m2r	0	0	14	1
m2r_mutasi_keuangan	m2r	0	0	14	2
m2r_penjualan	m2r	0	0	12	0
m2r_cekfifo	m2r	0	0	11	0
m2r_stok	m2r	0	0	11	0
m2r_mutasi_stok_custom	m2r	17	0	10	0
m2r_saldoawal_hutang	m2r	0	0	10	0
m2r_mutasi_stok_batch	m2r	0	0	9	0
m2r_penjualan_perhari_1	m2r	0	0	8	1
m2r_stok_opname	m2r	0	0	8	0
m2r_mutasi_stok_rekap	m2r	0	0	5	0
m2r_penjualan_perhari_2	m2r	0	0	5	1
m2r_hppglobalsk	m2r	1077	0	4	0
m2r_hppglobalsa	m2r	1063	0	4	0
m2r_hppglobalms	m2r	86	0	4	0
m2r_hppglobalkl	m2r	36	0	4	0
m2r_item_stock_out	m2r	0	0	4	0
m2r_stok_gagal_upload	m2r	6	0	3	0
